"Plot","Cell","Row","Column","Taxon","Present"
"HA2-09",56,6,6,"Thymus praecox subsp. ligusticus",1
"HA2-09",58,6,8,"Koeleria vallesiana",1
"HA2-09",58,6,8,"Thymus praecox subsp. ligusticus",1
"HA2-09",60,6,10,"Androsace villosa",1
"HA2-09",60,6,10,"Helianthemum canum",1
"HA2-09",61,7,1,"Festuca hystrix",1
"HA2-09",61,7,1,"Helianthemum canum",1
"HA2-09",61,7,1,"Koeleria vallesiana",1
"HA2-09",62,7,2,"Festuca hystrix",1
"HA2-09",62,7,2,"Helianthemum canum",1
"HA2-09",62,7,2,"Koeleria vallesiana",1
"HA2-09",63,7,3,"Arenaria erinacea",1
"HA2-09",63,7,3,"Festuca hystrix",1
"HA2-09",63,7,3,"Thymus praecox subsp. ligusticus",1
"HA2-09",64,7,4,"Festuca hystrix",1
"HA2-09",64,7,4,"Thymus praecox subsp. ligusticus",1
"HA2-09",65,7,5,"Androsace villosa",1
"HA2-09",65,7,5,"Jurinea humilis",1
"HA2-09",65,7,5,"Thymus praecox subsp. ligusticus",1
"HA2-09",66,7,6,"Helianthemum canum",1
"HA2-09",66,7,6,"Thymus praecox subsp. ligusticus",1
"HA2-09",68,7,8,"Arenaria erinacea",1
"HA2-09",68,7,8,"Helianthemum canum",1
"HA2-09",68,7,8,"Thymus praecox subsp. ligusticus",1
"HA2-09",69,7,9,"Helianthemum canum",1
"HA2-09",69,7,9,"Koeleria vallesiana",1
"HA2-09",69,7,9,"Thymus praecox subsp. ligusticus",1
"HA2-09",70,7,10,"Androsace villosa",1
"HA2-09",70,7,10,"Helianthemum canum",1
"HA2-09",70,7,10,"Koeleria vallesiana",1
"HA2-09",71,8,1,"Helianthemum canum",1
"HA2-09",71,8,1,"Koeleria vallesiana",1
"HA2-09",72,8,2,"Helianthemum canum",1
"HA2-09",72,8,2,"Koeleria vallesiana",1
"HA2-09",73,8,3,"Helianthemum canum",1
"HA2-09",73,8,3,"Koeleria vallesiana",1
"HA2-09",73,8,3,"Thymus praecox subsp. ligusticus",1
"HA2-09",74,8,4,"Helianthemum canum",1
"HA2-09",74,8,4,"Thymus praecox subsp. ligusticus",1
"HA2-09",75,8,5,"Androsace villosa",1
"HA2-09",75,8,5,"Thymus praecox subsp. ligusticus",1
"HA2-09",76,8,6,"Androsace villosa",1
"HA2-09",76,8,6,"Helianthemum canum",1
"HA2-09",76,8,6,"Thymus praecox subsp. ligusticus",1
"HA2-09",77,8,7,"Androsace villosa",1
"HA2-09",77,8,7,"Thymus praecox subsp. ligusticus",1
"HA2-09",78,8,8,"Thymus praecox subsp. ligusticus",1
"HA2-09",79,8,9,"Helianthemum canum",1
"HA2-09",79,8,9,"Koeleria vallesiana",1
"HA2-09",79,8,9,"Thymus praecox subsp. ligusticus",1
"HA2-09",80,8,10,"Androsace villosa",1
"HA2-09",80,8,10,"Helianthemum canum",1
"HA2-09",80,8,10,"Koeleria vallesiana",1
"HA2-09",80,8,10,"Thymus praecox subsp. ligusticus",1
"HA2-09",81,9,1,"Helianthemum canum",1
"HA2-09",83,9,3,"Helianthemum canum",1
"HA2-09",83,9,3,"Koeleria vallesiana",1
"HA2-09",83,9,3,"Thymus praecox subsp. ligusticus",1
"HA2-09",84,9,4,"Thymus praecox subsp. ligusticus",1
"HA2-09",85,9,5,"Androsace villosa",1
"HA2-09",85,9,5,"Helianthemum canum",1
"HA2-09",85,9,5,"Koeleria vallesiana",1
"HA2-09",85,9,5,"Thymus praecox subsp. ligusticus",1
"HA2-09",86,9,6,"Androsace villosa",1
"HA2-09",86,9,6,"Arenaria erinacea",1
"HA2-09",86,9,6,"Helianthemum canum",1
"HA2-09",86,9,6,"Koeleria vallesiana",1
"HA2-09",87,9,7,"Androsace villosa",1
"HA2-09",87,9,7,"Arenaria erinacea",1
"HA2-09",87,9,7,"Festuca hystrix",1
"HA2-09",87,9,7,"Helianthemum canum",1
"HA2-09",87,9,7,"Jurinea humilis",1
"HA2-09",87,9,7,"Koeleria vallesiana",1
"HA2-09",87,9,7,"Thymus praecox subsp. ligusticus",1
"HA2-09",88,9,8,"Thymus praecox subsp. ligusticus",1
"HA2-09",89,9,9,"Arenaria erinacea",1
"HA2-09",89,9,9,"Sempervivum vicentei",1
"HA2-09",89,9,9,"Thymus praecox subsp. ligusticus",1
"HA2-09",90,9,10,"Androsace villosa",1
"HA2-09",90,9,10,"Arenaria erinacea",1
"HA2-09",90,9,10,"Helianthemum canum",1
"HA2-09",90,9,10,"Koeleria vallesiana",1
"HA2-09",90,9,10,"Thymus praecox subsp. ligusticus",1
"HA2-09",91,10,1,"Helianthemum canum",1
"HA2-09",92,10,2,"Helianthemum canum",1
"HA2-09",93,10,3,"Helianthemum canum",1
"HA2-09",93,10,3,"Koeleria vallesiana",1
"HA2-09",94,10,4,"Helianthemum canum",1
"HA2-09",94,10,4,"Koeleria vallesiana",1
"HA2-09",94,10,4,"Thymus praecox subsp. ligusticus",1
"HA2-09",95,10,5,"Helianthemum canum",1
"HA2-09",95,10,5,"Koeleria vallesiana",1
"HA2-09",95,10,5,"Thymus praecox subsp. ligusticus",1
"HA2-09",96,10,6,"Arenaria erinacea",1
"HA2-09",96,10,6,"Helianthemum canum",1
"HA2-09",96,10,6,"Koeleria vallesiana",1
"HA2-09",96,10,6,"Thymus praecox subsp. ligusticus",1
"HA2-09",97,10,7,"Arenaria erinacea",1
"HA2-09",97,10,7,"Helianthemum canum",1
"HA2-09",97,10,7,"Thymus praecox subsp. ligusticus",1
"HA2-09",98,10,8,"Helianthemum canum",1
"HA2-09",98,10,8,"Thymus praecox subsp. ligusticus",1
"HA2-09",99,10,9,"Helianthemum canum",1
"HA2-09",99,10,9,"Koeleria vallesiana",1
"HA2-09",99,10,9,"Sempervivum vicentei",1
"HA2-09",99,10,9,"Thymus praecox subsp. ligusticus",1
"HA2-09",100,10,10,"Helianthemum canum",1
"HA2-09",100,10,10,"Koeleria vallesiana",1
"HA2-19",1,1,1,"Arenaria erinacea",1
"HA2-19",1,1,1,"Festuca hystrix",1
"HA2-19",1,1,1,"Koeleria vallesiana",1
"HA2-19",2,1,2,"Festuca hystrix",1
"HA2-19",2,1,2,"Koeleria vallesiana",1
"HA2-19",3,1,3,"Festuca hystrix",1
"HA2-19",3,1,3,"Helianthemum canum",1
"HA2-19",4,1,4,"Festuca hystrix",1
"HA2-19",4,1,4,"Helianthemum canum",1
"HA2-19",5,1,5,"Arenaria erinacea",1
"HA2-19",5,1,5,"Festuca hystrix",1
"HA2-19",5,1,5,"Helianthemum canum",1
"HA2-19",5,1,5,"Koeleria vallesiana",1
"HA2-19",6,1,6,"Androsace villosa",1
"HA2-19",6,1,6,"Festuca hystrix",1
"HA2-19",6,1,6,"Helianthemum canum",1
"HA2-19",6,1,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",7,1,7,"Androsace villosa",1
"HA2-19",7,1,7,"Arenaria erinacea",1
"HA2-19",7,1,7,"Festuca hystrix",1
"HA2-19",7,1,7,"Helianthemum canum",1
"HA2-19",8,1,8,"Festuca hystrix",1
"HA2-19",8,1,8,"Helianthemum canum",1
"HA2-19",8,1,8,"Koeleria vallesiana",1
"HA2-19",8,1,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",9,1,9,"Festuca hystrix",1
"HA2-19",9,1,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",10,1,10,"Koeleria vallesiana",1
"HA2-19",11,2,1,"Festuca hystrix",1
"HA2-19",11,2,1,"Koeleria vallesiana",1
"HA2-19",12,2,2,"Festuca hystrix",1
"HA2-19",12,2,2,"Helianthemum canum",1
"HA2-19",12,2,2,"Koeleria vallesiana",1
"HA2-19",12,2,2,"Minuartia verna",1
"HA2-19",13,2,3,"Festuca hystrix",1
"HA2-19",13,2,3,"Helianthemum canum",1
"HA2-19",13,2,3,"Koeleria vallesiana",1
"HA2-19",14,2,4,"Arenaria erinacea",1
"HA2-19",14,2,4,"Festuca hystrix",1
"HA2-19",14,2,4,"Helianthemum canum",1
"HA2-19",15,2,5,"Arenaria erinacea",1
"HA2-19",15,2,5,"Helianthemum canum",1
"HA2-19",16,2,6,"Androsace villosa",1
"HA2-19",16,2,6,"Festuca hystrix",1
"HA2-19",16,2,6,"Helianthemum canum",1
"HA2-19",16,2,6,"Jurinea humilis",1
"HA2-19",17,2,7,"Androsace villosa",1
"HA2-19",17,2,7,"Festuca hystrix",1
"HA2-19",17,2,7,"Helianthemum canum",1
"HA2-19",17,2,7,"Jurinea humilis",1
"HA2-19",17,2,7,"Thymus praecox subsp. ligusticus",1
"HA2-19",18,2,8,"Helianthemum canum",1
"HA2-19",18,2,8,"Koeleria vallesiana",1
"HA2-19",18,2,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",19,2,9,"Helianthemum canum",1
"HA2-19",19,2,9,"Koeleria vallesiana",1
"HA2-19",19,2,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",20,2,10,"Anthyllis vulneraria",1
"HA2-19",20,2,10,"Helianthemum canum",1
"HA2-19",20,2,10,"Koeleria vallesiana",1
"HA2-19",21,3,1,"Festuca hystrix",1
"HA2-19",21,3,1,"Helianthemum canum",1
"HA2-19",21,3,1,"Minuartia verna",1
"HA2-19",21,3,1,"Sempervivum vicentei",1
"HA2-19",22,3,2,"Festuca hystrix",1
"HA2-19",22,3,2,"Helianthemum canum",1
"HA2-19",22,3,2,"Koeleria vallesiana",1
"HA2-19",23,3,3,"Festuca hystrix",1
"HA2-19",23,3,3,"Helianthemum canum",1
"HA2-19",23,3,3,"Koeleria vallesiana",1
"HA2-19",24,3,4,"Festuca hystrix",1
"HA2-19",24,3,4,"Helianthemum canum",1
"HA2-19",24,3,4,"Koeleria vallesiana",1
"HA2-19",25,3,5,"Helianthemum canum",1
"HA2-19",26,3,6,"Festuca hystrix",1
"HA2-19",26,3,6,"Helianthemum canum",1
"HA2-19",26,3,6,"Jurinea humilis",1
"HA2-19",26,3,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",27,3,7,"Arenaria erinacea",1
"HA2-19",27,3,7,"Festuca hystrix",1
"HA2-19",27,3,7,"Helianthemum canum",1
"HA2-19",27,3,7,"Jurinea humilis",1
"HA2-19",27,3,7,"Koeleria vallesiana",1
"HA2-19",27,3,7,"Thymus praecox subsp. ligusticus",1
"HA2-19",28,3,8,"Arenaria erinacea",1
"HA2-19",28,3,8,"Helianthemum canum",1
"HA2-19",28,3,8,"Koeleria vallesiana",1
"HA2-19",28,3,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",29,3,9,"Helianthemum canum",1
"HA2-19",29,3,9,"Koeleria vallesiana",1
"HA2-19",30,3,10,"Anthyllis vulneraria",1
"HA2-19",30,3,10,"Koeleria vallesiana",1
"HA2-19",30,3,10,"Seseli montanum",1
"HA2-19",31,4,1,"Festuca hystrix",1
"HA2-19",31,4,1,"Helianthemum canum",1
"HA2-19",31,4,1,"Minuartia verna",1
"HA2-19",32,4,2,"Androsace villosa",1
"HA2-19",32,4,2,"Festuca hystrix",1
"HA2-19",32,4,2,"Helianthemum canum",1
"HA2-19",32,4,2,"Koeleria vallesiana",1
"HA2-19",33,4,3,"Festuca hystrix",1
"HA2-19",33,4,3,"Helianthemum canum",1
"HA2-19",33,4,3,"Koeleria vallesiana",1
"HA2-19",33,4,3,"Thymus praecox subsp. ligusticus",1
"HA2-19",34,4,4,"Festuca hystrix",1
"HA2-19",34,4,4,"Helianthemum canum",1
"HA2-19",34,4,4,"Koeleria vallesiana",1
"HA2-19",34,4,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",35,4,5,"Festuca hystrix",1
"HA2-19",35,4,5,"Helianthemum canum",1
"HA2-19",35,4,5,"Koeleria vallesiana",1
"HA2-19",36,4,6,"Festuca hystrix",1
"HA2-19",36,4,6,"Helianthemum canum",1
"HA2-19",36,4,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",37,4,7,"Festuca hystrix",1
"HA2-19",37,4,7,"Helianthemum canum",1
"HA2-19",37,4,7,"Thymus praecox subsp. ligusticus",1
"HA2-19",38,4,8,"Helianthemum canum",1
"HA2-19",38,4,8,"Koeleria vallesiana",1
"HA2-19",38,4,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",39,4,9,"Helianthemum canum",1
"HA2-19",39,4,9,"Koeleria vallesiana",1
"HA2-19",40,4,10,"Arenaria erinacea",1
"HA2-19",40,4,10,"Helianthemum canum",1
"HA2-19",40,4,10,"Koeleria vallesiana",1
"HA2-19",40,4,10,"Minuartia verna",1
"HA2-19",40,4,10,"Seseli montanum",1
"HA2-19",41,5,1,"Festuca hystrix",1
"HA2-19",41,5,1,"Helianthemum canum",1
"HA2-19",42,5,2,"Androsace villosa",1
"HA2-19",42,5,2,"Festuca hystrix",1
"HA2-19",42,5,2,"Helianthemum canum",1
"HA2-19",42,5,2,"Koeleria vallesiana",1
"HA2-19",43,5,3,"Androsace villosa",1
"HA2-19",43,5,3,"Festuca hystrix",1
"HA2-19",43,5,3,"Helianthemum canum",1
"HA2-19",43,5,3,"Thymus praecox subsp. ligusticus",1
"HA2-19",44,5,4,"Anthyllis vulneraria",1
"HA2-19",44,5,4,"Festuca hystrix",1
"HA2-19",44,5,4,"Helianthemum canum",1
"HA2-19",44,5,4,"Koeleria vallesiana",1
"HA2-19",44,5,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",45,5,5,"Anthyllis vulneraria",1
"HA2-19",45,5,5,"Festuca hystrix",1
"HA2-19",45,5,5,"Koeleria vallesiana",1
"HA2-19",45,5,5,"Thymus praecox subsp. ligusticus",1
"HA2-19",46,5,6,"Festuca hystrix",1
"HA2-19",46,5,6,"Koeleria vallesiana",1
"HA2-19",47,5,7,"Festuca hystrix",1
"HA2-19",47,5,7,"Helianthemum canum",1
"HA2-19",47,5,7,"Thymus praecox subsp. ligusticus",1
"HA2-19",48,5,8,"Androsace villosa",1
"HA2-19",48,5,8,"Arenaria erinacea",1
"HA2-19",48,5,8,"Helianthemum canum",1
"HA2-19",48,5,8,"Koeleria vallesiana",1
"HA2-19",48,5,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",49,5,9,"Arenaria erinacea",1
"HA2-19",49,5,9,"Helianthemum canum",1
"HA2-19",49,5,9,"Koeleria vallesiana",1
"HA2-19",49,5,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",50,5,10,"Androsace villosa",1
"HA2-19",50,5,10,"Anthyllis vulneraria",1
"HA2-19",50,5,10,"Helianthemum canum",1
"HA2-19",50,5,10,"Koeleria vallesiana",1
"HA2-19",50,5,10,"Thymus praecox subsp. ligusticus",1
"HA2-19",51,6,1,"Festuca hystrix",1
"HA2-19",51,6,1,"Helianthemum canum",1
"HA2-19",51,6,1,"Koeleria vallesiana",1
"HA2-19",52,6,2,"Festuca hystrix",1
"HA2-19",52,6,2,"Helianthemum canum",1
"HA2-19",52,6,2,"Koeleria vallesiana",1
"HA2-19",53,6,3,"Festuca hystrix",1
"HA2-19",53,6,3,"Helianthemum canum",1
"HA2-19",54,6,4,"Anthyllis vulneraria",1
"HA2-19",54,6,4,"Festuca hystrix",1
"HA2-19",54,6,4,"Helianthemum canum",1
"HA2-19",54,6,4,"Silene ciliata",1
"HA2-19",54,6,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",55,6,5,"Anthyllis vulneraria",1
"HA2-19",55,6,5,"Festuca hystrix",1
"HA2-19",55,6,5,"Koeleria vallesiana",1
"HA2-19",55,6,5,"Silene ciliata",1
"HA2-19",55,6,5,"Thymus praecox subsp. ligusticus",1
"HA2-19",56,6,6,"Festuca hystrix",1
"HA2-19",56,6,6,"Koeleria vallesiana",1
"HA2-19",57,6,7,"Helianthemum canum",1
"HA2-19",57,6,7,"Koeleria vallesiana",1
"HA2-19",57,6,7,"Minuartia verna",1
"HA2-19",58,6,8,"Androsace villosa",1
"HA2-19",58,6,8,"Arenaria erinacea",1
"HA2-19",58,6,8,"Helianthemum canum",1
"HA2-19",58,6,8,"Koeleria vallesiana",1
"HA2-19",58,6,8,"Minuartia verna",1
"HA2-19",58,6,8,"Seseli montanum",1
"HA2-19",58,6,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",59,6,9,"Androsace villosa",1
"HA2-19",59,6,9,"Helianthemum canum",1
"HA2-19",59,6,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",60,6,10,"Androsace villosa",1
"HA2-19",60,6,10,"Anthyllis vulneraria",1
"HA2-19",60,6,10,"Helianthemum canum",1
"HA2-19",60,6,10,"Koeleria vallesiana",1
"HA2-19",60,6,10,"Thymus praecox subsp. ligusticus",1
"HA2-19",61,7,1,"Festuca hystrix",1
"HA2-19",61,7,1,"Helianthemum canum",1
"HA2-19",61,7,1,"Koeleria vallesiana",1
"HA2-19",62,7,2,"Festuca hystrix",1
"HA2-19",62,7,2,"Helianthemum canum",1
"HA2-19",62,7,2,"Koeleria vallesiana",1
"HA2-19",62,7,2,"Seseli montanum",1
"HA2-19",63,7,3,"Festuca hystrix",1
"HA2-19",63,7,3,"Helianthemum canum",1
"HA2-19",64,7,4,"Anthyllis vulneraria",1
"HA2-19",64,7,4,"Festuca hystrix",1
"HA2-19",64,7,4,"Helianthemum canum",1
"HA2-19",64,7,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",65,7,5,"Androsace villosa",1
"HA2-19",65,7,5,"Helianthemum canum",1
"HA2-19",65,7,5,"Silene ciliata",1
"HA2-19",66,7,6,"Androsace villosa",1
"HA2-19",66,7,6,"Helianthemum canum",1
"HA2-19",66,7,6,"Koeleria vallesiana",1
"HA2-19",66,7,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",67,7,7,"Androsace villosa",1
"HA2-19",67,7,7,"Helianthemum canum",1
"HA2-19",67,7,7,"Koeleria vallesiana",1
"HA2-19",67,7,7,"Seseli montanum",1
"HA2-19",68,7,8,"Helianthemum canum",1
"HA2-19",68,7,8,"Koeleria vallesiana",1
"HA2-19",68,7,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",69,7,9,"Androsace villosa",1
"HA2-19",69,7,9,"Helianthemum canum",1
"HA2-19",69,7,9,"Koeleria vallesiana",1
"HA2-19",69,7,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",70,7,10,"Androsace villosa",1
"HA2-19",70,7,10,"Anthyllis vulneraria",1
"HA2-19",70,7,10,"Koeleria vallesiana",1
"HA2-19",70,7,10,"Thymus praecox subsp. ligusticus",1
"HA2-19",71,8,1,"Helianthemum canum",1
"HA2-19",71,8,1,"Koeleria vallesiana",1
"HA2-19",72,8,2,"Festuca hystrix",1
"HA2-19",72,8,2,"Helianthemum canum",1
"HA2-19",72,8,2,"Koeleria vallesiana",1
"HA2-19",72,8,2,"Seseli montanum",1
"HA2-19",72,8,2,"Thymus praecox subsp. ligusticus",1
"HA2-19",73,8,3,"Festuca hystrix",1
"HA2-19",73,8,3,"Thymus praecox subsp. ligusticus",1
"HA2-19",74,8,4,"Androsace villosa",1
"HA2-19",74,8,4,"Helianthemum canum",1
"HA2-19",74,8,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",75,8,5,"Androsace villosa",1
"HA2-19",75,8,5,"Helianthemum canum",1
"HA2-19",75,8,5,"Minuartia verna",1
"HA2-19",75,8,5,"Thymus praecox subsp. ligusticus",1
"HA2-19",76,8,6,"Androsace villosa",1
"HA2-19",76,8,6,"Helianthemum canum",1
"HA2-19",76,8,6,"Koeleria vallesiana",1
"HA2-19",76,8,6,"Minuartia verna",1
"HA2-19",76,8,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",77,8,7,"Androsace villosa",1
"HA2-19",77,8,7,"Helianthemum canum",1
"HA2-19",77,8,7,"Koeleria vallesiana",1
"HA2-19",78,8,8,"Androsace villosa",1
"HA2-19",78,8,8,"Helianthemum canum",1
"HA2-19",78,8,8,"Koeleria vallesiana",1
"HA2-19",78,8,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",79,8,9,"Helianthemum canum",1
"HA2-19",79,8,9,"Koeleria vallesiana",1
"HA2-19",79,8,9,"Minuartia verna",1
"HA2-19",79,8,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",80,8,10,"Androsace villosa",1
"HA2-19",80,8,10,"Koeleria vallesiana",1
"HA2-19",80,8,10,"Minuartia verna",1
"HA2-19",80,8,10,"Seseli montanum",1
"HA2-19",80,8,10,"Thymus praecox subsp. ligusticus",1
"HA2-19",81,9,1,"Helianthemum canum",1
"HA2-19",81,9,1,"Koeleria vallesiana",1
"HA2-19",81,9,1,"Thymus praecox subsp. ligusticus",1
"HA2-19",82,9,2,"Koeleria vallesiana",1
"HA2-19",82,9,2,"Thymus praecox subsp. ligusticus",1
"HA2-19",83,9,3,"Helianthemum canum",1
"HA2-19",83,9,3,"Koeleria vallesiana",1
"HA2-19",83,9,3,"Thymus praecox subsp. ligusticus",1
"HA2-19",84,9,4,"Androsace villosa",1
"HA2-19",84,9,4,"Helianthemum canum",1
"HA2-19",84,9,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",85,9,5,"Androsace villosa",1
"HA2-19",85,9,5,"Minuartia verna",1
"HA2-19",85,9,5,"Thymus praecox subsp. ligusticus",1
"HA2-19",86,9,6,"Anthyllis vulneraria",1
"HA2-19",86,9,6,"Helianthemum canum",1
"HA2-19",86,9,6,"Koeleria vallesiana",1
"HA2-19",86,9,6,"Minuartia verna",1
"HA2-19",86,9,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",87,9,7,"Androsace villosa",1
"HA2-19",87,9,7,"Helianthemum canum",1
"HA2-19",87,9,7,"Koeleria vallesiana",1
"HA2-19",87,9,7,"Thymus praecox subsp. ligusticus",1
"HA2-19",88,9,8,"Androsace villosa",1
"HA2-19",88,9,8,"Arenaria erinacea",1
"HA2-19",88,9,8,"Helianthemum canum",1
"HA2-19",88,9,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",89,9,9,"Arenaria erinacea",1
"HA2-19",89,9,9,"Helianthemum canum",1
"HA2-19",89,9,9,"Koeleria vallesiana",1
"HA2-19",89,9,9,"Sempervivum vicentei",1
"HA2-19",89,9,9,"Seseli montanum",1
"HA2-19",89,9,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",90,9,10,"Androsace villosa",1
"HA2-19",90,9,10,"Helianthemum canum",1
"HA2-19",90,9,10,"Koeleria vallesiana",1
"HA2-19",90,9,10,"Minuartia verna",1
"HA2-19",90,9,10,"Seseli montanum",1
"HA2-19",90,9,10,"Thymus praecox subsp. ligusticus",1
"HA2-19",91,10,1,"Helianthemum canum",1
"HA2-19",92,10,2,"Arenaria erinacea",1
"HA2-19",92,10,2,"Helianthemum canum",1
"HA2-19",92,10,2,"Koeleria vallesiana",1
"HA2-19",93,10,3,"Arenaria erinacea",1
"HA2-19",93,10,3,"Helianthemum canum",1
"HA2-19",93,10,3,"Koeleria vallesiana",1
"HA2-19",93,10,3,"Thymus praecox subsp. ligusticus",1
"HA2-19",94,10,4,"Androsace villosa",1
"HA2-19",94,10,4,"Helianthemum canum",1
"HA2-19",94,10,4,"Koeleria vallesiana",1
"HA2-19",94,10,4,"Thymus praecox subsp. ligusticus",1
"HA2-19",95,10,5,"Anthyllis vulneraria",1
"HA2-19",95,10,5,"Arenaria erinacea",1
"HA2-19",95,10,5,"Helianthemum canum",1
"HA2-19",95,10,5,"Koeleria vallesiana",1
"HA2-19",96,10,6,"Anthyllis vulneraria",1
"HA2-19",96,10,6,"Arenaria erinacea",1
"HA2-19",96,10,6,"Helianthemum canum",1
"HA2-19",96,10,6,"Koeleria vallesiana",1
"HA2-19",96,10,6,"Thymus praecox subsp. ligusticus",1
"HA2-19",97,10,7,"Androsace villosa",1
"HA2-19",97,10,7,"Koeleria vallesiana",1
"HA2-19",97,10,7,"Thymus praecox subsp. ligusticus",1
"HA2-19",98,10,8,"Androsace villosa",1
"HA2-19",98,10,8,"Arenaria erinacea",1
"HA2-19",98,10,8,"Thymus praecox subsp. ligusticus",1
"HA2-19",99,10,9,"Arenaria erinacea",1
"HA2-19",99,10,9,"Helianthemum canum",1
"HA2-19",99,10,9,"Koeleria vallesiana",1
"HA2-19",99,10,9,"Potentilla crantzii",1
"HA2-19",99,10,9,"Sempervivum vicentei",1
"HA2-19",99,10,9,"Thymus praecox subsp. ligusticus",1
"HA2-19",100,10,10,"Helianthemum canum",1
"HA2-19",100,10,10,"Koeleria vallesiana",1
"HA2-19",100,10,10,"Thymus praecox subsp. ligusticus",1
"HI1-09",1,1,1,"Anthyllis vulneraria",1
"HI1-09",1,1,1,"Helianthemum canum",1
"HI1-09",1,1,1,"Kobresia myosuroides",1
"HI1-09",1,1,1,"Koeleria vallesiana",1
"HI1-09",1,1,1,"Thymus praecox subsp. ligusticus",1
"HI1-09",2,1,2,"Anthyllis vulneraria",1
"HI1-09",2,1,2,"Helianthemum canum",1
"HI1-09",2,1,2,"Kobresia myosuroides",1
"HI1-09",2,1,2,"Thymus praecox subsp. ligusticus",1
"HI1-09",3,1,3,"Anthyllis vulneraria",1
"HI1-09",3,1,3,"Helianthemum canum",1
"HI1-09",3,1,3,"Thymus praecox subsp. ligusticus",1
"HI1-09",4,1,4,"Helianthemum canum",1
"HI1-09",4,1,4,"Koeleria vallesiana",1
"HI1-09",4,1,4,"Thymus praecox subsp. ligusticus",1
"HI1-09",5,1,5,"Carex sempervirens",1
"HI1-09",5,1,5,"Helianthemum canum",1
"HI1-09",5,1,5,"Helictotrichon sedenense",1
"HI1-09",5,1,5,"Koeleria vallesiana",1
"HI1-09",5,1,5,"Thymus praecox subsp. ligusticus",1
"HI1-09",6,1,6,"Helianthemum canum",1
"HI1-09",6,1,6,"Helictotrichon sedenense",1
"HI1-09",7,1,7,"Helianthemum canum",1
"HI1-09",7,1,7,"Jacobaea boissieri",1
"HI1-09",9,1,9,"Androsace villosa",1
"HI1-09",9,1,9,"Koeleria vallesiana",1
"HI1-09",10,1,10,"Helianthemum canum",1
"HI1-09",11,2,1,"Anthyllis vulneraria",1
"HI1-09",11,2,1,"Helianthemum canum",1
"HI1-09",11,2,1,"Helictotrichon sedenense",1
"HI1-09",12,2,2,"Anthyllis vulneraria",1
"HI1-09",12,2,2,"Helianthemum canum",1
"HI1-09",12,2,2,"Thymus praecox subsp. ligusticus",1
"HI1-09",13,2,3,"Anthyllis vulneraria",1
"HI1-09",13,2,3,"Helianthemum canum",1
"HI1-09",13,2,3,"Jurinea humilis",1
"HI1-09",13,2,3,"Kobresia myosuroides",1
"HI1-09",14,2,4,"Anthyllis vulneraria",1
"HI1-09",14,2,4,"Helianthemum canum",1
"HI1-09",14,2,4,"Kobresia myosuroides",1
"HI1-09",14,2,4,"Thymus praecox subsp. ligusticus",1
"HI1-09",15,2,5,"Carex sempervirens",1
"HI1-09",15,2,5,"Helianthemum canum",1
"HI1-09",15,2,5,"Phyteuma orbiculare",1
"HI1-09",16,2,6,"Androsace villosa",1
"HI1-09",17,2,7,"Androsace villosa",1
"HI1-09",18,2,8,"Androsace villosa",1
"HI1-09",19,2,9,"Helianthemum canum",1
"HI1-09",19,2,9,"Phyteuma orbiculare",1
"HI1-09",20,2,10,"Helianthemum canum",1
"HI1-09",20,2,10,"Phyteuma orbiculare",1
"HI1-09",21,3,1,"Helictotrichon sedenense",1
"HI1-09",22,3,2,"Helictotrichon sedenense",1
"HI1-09",22,3,2,"Kobresia myosuroides",1
"HI1-09",23,3,3,"Helianthemum canum",1
"HI1-09",23,3,3,"Kobresia myosuroides",1
"HI1-09",27,3,7,"Androsace villosa",1
"HI1-09",27,3,7,"Jacobaea boissieri",1
"HI1-09",29,3,9,"Helianthemum canum",1
"HI1-09",30,3,10,"Helianthemum canum",1
"HI1-09",31,4,1,"Anthyllis vulneraria",1
